StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,prolificid,moral_concern_1_1,moral_concern_1_2,moral_concern_1_3,moral_concern_1_4,moral_concern_1_5,moral_concern_1_6,moral_concern_1_7,moral_concern_1_8,moral_concern_1_9,moral_concern_1_10,moral_concern_1_11,moral_concern_1_12,moral_concern_1_13,moral_concern_1_14,moral_concern_1_15,moral_concern_1_16,moral_concern_1_17,moral_concern_1_18,moral_concern_1_19,moral_concern_1_20,moral_concern_1_21,moral_concern_1_22,moral_concern_1_23,moral_concern_1_24,moral_concern_1_25,moral_concern_1_26,moral_concern_1_27,moral_concern_1_28,moral_concern_1_29,moral_concern_1_30,moral_concern_1_31,moral_concern_1_32,moral_concern_1_33,moral_concern_1_34,moral_concern_1_35,moral_concern_1_36,moral_concern_1_37,moral_concern_1_38,moral_concern_1_39,moral_concern_1_40,moral_concern_1_41,moral_concern_1_42,moral_concern_1_43,moral_concern_1_44,moral_concern_1_45,moral_concern_1_46,moral_concern_1_47,moral_concern_1_48,moral_concern_1_49,moral_concern_1_50,moral_concern_1_51,moral_concern_1_52,moral_concern_1_53,moral_concern_1_54,moral-concern_2_1,moral-concern_2_2,moral-concern_2_3,moral-concern_2_4,moral-concern_2_5,moral-concern_2_6,moral-concern_2_7,moral-concern_2_8,moral-concern_2_9,moral-concern_2_10,moral-concern_2_11,moral-concern_2_12,moral-concern_2_13,moral-concern_2_14,moral-concern_2_15,moral-concern_2_16,moral-concern_2_17,moral-concern_2_18,moral-concern_2_19,moral-concern_2_20,moral-concern_2_21,moral-concern_2_22,moral-concern_2_23,moral-concern_2_24,moral-concern_2_25,moral-concern_2_26,moral-concern_2_27,moral-concern_2_28,moral-concern_2_29,moral-concern_2_30,moral-concern_2_31,moral-concern_2_32,moral-concern_2_33,moral-concern_2_34,moral-concern_2_35,moral-concern_2_36,moral-concern_2_37,moral-concern_2_38,moral-concern_2_39,moral-concern_2_40,moral-concern_2_41,moral-concern_2_42,moral-concern_2_43,moral-concern_2_44,moral-concern_2_45,moral-concern_2_46,moral-concern_2_47,moral-concern_2_48,moral-concern_2_49,moral-concern_2_50,moral-concern_2_51,moral-concern_2_52,moral-concern_2_53,moral-concern_2_54,reduce_meat_1,reduce_meat_2,reduce_meat_3,reduce_meat_4,reduce_meat_5,reduce_meat_6,reduce_meat_7,reduce_meat_8,reduce_meat_9,reduce_meat_10,diet,diet_5_TEXT,breakfast_meat,lunch_meat,dinner_meat,age,gender,gender_9_TEXT,nationality,religious,politics,comment
09-04-21 23:48,09-04-21 23:52,0,100,201,1,09-04-21 23:52,R_2viEAHBUtgW2pxX,NA,NA,NA,NA,anonymous,EN,5d1e1b78cbc37700181325db,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,5,8,29,1,,9,0,-3,
09-04-21 23:39,09-04-21 23:52,0,100,769,1,09-04-21 23:52,R_3Ga27VPIEzLisel,NA,NA,NA,NA,anonymous,EN,5b47b4257356580001f34fc3,7,7,5,4,5,5,5,5,5,3,5,5,3,3,2,5,3,3,5,4,5,2,2,3,2,3,3,2,4,5,9,9,9,8,7,8,6,5,6,6,7,7,5,9,8,1,1,1,5,5,5,5,5,3,8,7,5,3,5,5,5,5,5,5,5,5,3,2,2,5,5,2,5,4,5,2,2,2,2,2,4,2,4,3,9,9,9,7,7,7,6,5,6,6,6,7,5,9,7,1,1,1,5,5,5,5,5,5,2,2,2,1,1,1,1,1,1,1,1,,4,6,6,29,1,,185,0,-2,Zero questions or comments.
09-04-21 23:45,09-04-21 23:52,0,100,412,1,09-04-21 23:52,R_1i8zIzWdxZgu6Rt,NA,NA,NA,NA,anonymous,EN,5d3fac2a39bc07001849d0f8,5,7,5,5,5,6,5,5,6,5,5,5,5,5,5,5,4,5,5,5,5,5,6,5,5,5,5,5,6,6,9,9,9,5,6,5,9,3,6,3,5,7,4,8,7,1,1,1,1,5,6,7,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,6,5,5,5,9,5,7,5,5,5,4,3,5,6,4,5,5,1,1,1,5,5,5,4,5,5,2,2,2,2,2,2,2,2,2,1,1,,1,6,6,23,0,,185,1,0,No
09-04-21 23:47,09-04-21 23:53,0,100,397,1,09-04-21 23:53,R_1plnAVUvrveSFBO,NA,NA,NA,NA,anonymous,EN,5b13ad5de9270900013c4f73,5,3,2,2,3,2,2,2,2,1,2,2,1,2,4,2,2,2,2,2,2,1,2,2,1,2,1,4,3,3,8,7,8,7,7,7,6,5,6,8,7,8,5,5,7,1,1,1,1,1,1,1,1,1,7,5,5,5,5,4,4,4,4,1,4,5,1,3,3,5,2,3,4,5,5,2,4,2,2,2,3,4,6,5,9,9,8,7,7,8,5,5,6,5,6,8,5,7,7,2,1,1,2,3,3,5,4,2,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,26,0,,9,0,0,
09-04-21 23:44,09-04-21 23:54,0,100,586,1,09-04-21 23:54,R_3hEi8c7thygqHBY,NA,NA,NA,NA,anonymous,EN,5c4e82cd6aeb5d000101b178,9,9,9,9,9,9,9,9,9,9,9,9,5,9,1,9,9,7,9,9,9,9,9,7,4,9,7,9,9,9,9,9,9,9,9,9,9,6,7,6,7,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,1,9,9,7,9,9,9,9,9,6,6,9,6,9,9,9,9,9,9,9,9,9,9,6,7,6,6,9,9,9,9,1,1,1,9,9,9,9,9,7,2,2,2,1,1,1,1,1,1,1,1,,4,8,4,51,1,,185,0,-2,
09-04-21 23:50,09-04-21 23:54,0,100,292,1,09-04-21 23:54,R_26sWgAcXDIHxyal,NA,NA,NA,NA,anonymous,EN,601dcfc13eb6e21dd717c009,6,6,5,3,6,5,2,5,8,3,3,6,5,3,4,6,4,4,8,5,8,6,5,3,1,1,5,3,8,5,9,9,8,9,8,8,7,6,8,8,9,8,9,6,7,1,1,1,5,6,3,6,2,3,5,5,5,5,1,3,4,1,5,2,4,2,2,1,2,5,5,2,5,5,3,4,3,4,1,1,1,5,3,6,9,9,9,9,9,9,9,8,8,5,5,9,9,9,9,2,1,1,4,5,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,,4,6,7,22,0,,185,1,-1,
09-04-21 23:48,09-04-21 23:55,0,100,392,1,09-04-21 23:55,R_1RY2u7lTrXsNmNz,NA,NA,NA,NA,anonymous,EN,606f71e31fc7b9e77cd38db2,9,8,7,8,8,7,7,8,7,4,7,7,4,3,4,7,6,4,8,7,8,7,8,7,6,4,8,8,7,8,9,9,9,8,9,8,8,8,9,7,7,8,8,6,8,4,4,7,2,2,3,2,3,1,7,7,7,6,6,7,5,7,7,3,6,7,4,2,2,7,5,3,6,6,7,6,7,4,5,3,6,6,7,8,9,9,9,9,9,9,8,8,8,8,8,8,8,6,8,4,2,4,2,1,1,3,2,1,2,2,2,2,2,2,2,2,1,1,1,,1,4,8,28,0,,185,0,0,
09-04-21 23:48,09-04-21 23:55,0,100,408,1,09-04-21 23:55,R_vT7VYXtrFj1a7hn,NA,NA,NA,NA,anonymous,EN,5e3d57ef40ad1a000a6cb0ab,9,9,9,9,9,9,8,9,9,6,6,8,6,6,2,7,8,5,7,9,9,9,9,6,8,4,8,9,9,9,9,9,9,9,9,9,8,7,9,7,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,6,6,8,6,6,2,8,8,5,7,9,9,9,9,7,9,4,9,9,9,9,9,9,9,9,9,9,9,7,9,7,9,9,9,9,9,1,1,1,9,9,8,9,9,9,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,34,0,,9,0,-2,
09-04-21 23:44,09-04-21 23:56,0,100,668,1,09-04-21 23:56,R_1daA3061CXTVLjp,NA,NA,NA,NA,anonymous,EN,5e89429477cf5a5e87ce6def,7,8,8,8,8,6,8,8,8,7,8,7,3,5,5,7,7,6,8,8,8,7,7,6,4,5,5,8,8,8,9,9,9,8,9,8,8,5,8,8,9,9,9,9,9,2,2,2,8,8,7,7,8,6,6,8,8,7,7,6,7,7,7,7,7,6,4,5,4,7,6,6,7,7,7,7,7,5,3,5,5,7,7,7,9,9,9,7,8,8,8,7,8,6,8,8,8,8,8,2,2,2,7,7,7,7,7,7,2,2,2,2,2,1,1,1,1,1,5,Halal,1,6,3,19,0,,185,1,-1,N/A
09-04-21 23:47,09-04-21 23:57,0,100,567,1,09-04-21 23:57,R_3PTEB0b7aRVb1rC,NA,NA,NA,NA,anonymous,EN,606bf6adcc2b67013785a73b,8,8,3,5,7,8,6,6,2,4,5,7,3,4,5,8,5,5,6,8,9,7,8,6,6,5,6,7,8,8,9,9,9,5,7,7,8,3,8,1,2,8,9,9,8,1,1,1,6,7,5,7,9,2,9,9,7,6,8,8,6,6,6,4,5,8,3,3,3,8,5,3,4,7,9,9,7,5,5,5,7,8,9,9,9,9,9,4,6,7,8,3,2,1,2,8,9,8,8,1,1,1,9,8,7,9,9,7,2,2,2,2,2,2,2,2,2,2,1,,1,4,5,22,1,,9,0,-2,
09-04-21 23:48,09-04-21 23:57,0,100,512,1,09-04-21 23:57,R_1hxLLcYzyyVSJwv,NA,NA,NA,NA,anonymous,EN,5f8649e63f104119a43ab5d1,9,9,9,7,7,5,6,7,7,3,2,4,2,2,3,5,7,5,9,5,5,4,6,5,6,1,6,7,9,5,9,8,9,7,6,7,7,5,7,5,7,5,7,9,7,3,1,1,8,6,5,6,6,2,9,9,5,7,7,5,7,6,7,3,2,3,2,3,2,5,8,5,5,5,5,3,6,4,5,3,6,6,5,5,9,8,9,7,7,7,7,5,7,5,8,6,7,9,7,2,1,1,8,5,5,6,6,5,2,2,2,2,2,2,2,1,1,1,1,,1,6,6,22,0,,9,1,0,
09-04-21 23:39,09-04-21 23:57,0,100,1088,1,09-04-21 23:57,R_ujFFrUwBlwgEYBb,NA,NA,NA,NA,anonymous,EN,5f627ea43a49581b4438a944,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9,8,9,5,5,6,6,3,5,2,6,7,1,7,3,3,1,1,1,1,1,1,1,1,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9,8,9,5,5,6,3,5,5,2,6,6,1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,4,8,42,1,,185,0,1,
09-04-21 23:50,09-04-21 23:57,0,100,458,1,09-04-21 23:57,R_2DS06fG1XiZuiNk,NA,NA,NA,NA,anonymous,EN,5f6c954679e95605af7b3e8a,8,8,6,6,6,5,5,4,6,2,5,1,1,2,1,4,5,3,4,5,6,5,3,1,1,4,2,4,6,6,9,7,8,7,7,6,7,3,5,5,8,7,5,5,7,1,1,1,3,4,2,1,4,1,8,7,7,6,5,5,6,3,6,2,5,1,1,2,1,2,3,3,3,3,5,4,4,1,2,4,1,3,6,6,9,7,9,6,6,6,6,3,6,3,8,7,5,1,6,1,1,1,2,4,3,2,3,1,2,2,2,2,2,2,1,1,1,1,1,,1,1,3,29,1,,185,0,1,
09-04-21 23:50,09-04-21 23:57,0,100,473,1,09-04-21 23:57,R_3feBlsXtVIlXkih,NA,NA,NA,NA,anonymous,EN,5f6b438b23368b2429be7e74,9,8,7,6,6,7,5,6,7,1,2,4,2,1,1,5,5,1,2,7,7,7,7,2,5,1,2,7,8,7,9,9,9,8,6,8,8,6,7,6,7,8,8,9,8,1,1,1,6,4,3,8,8,5,9,8,7,7,7,7,5,7,7,1,2,4,1,1,1,4,3,1,2,7,7,7,7,1,4,1,2,8,8,8,9,9,9,7,6,7,7,6,6,6,7,8,8,9,9,1,1,1,7,6,4,8,8,3,2,2,2,2,2,2,2,2,2,2,1,,1,5,6,46,0,,185,0,-2,
09-04-21 23:50,09-04-21 23:58,0,100,455,1,09-04-21 23:58,R_3QWZ1Yu3RGzODC1,NA,NA,NA,NA,anonymous,EN,5dced0bb070fdc0143f75569,9,9,9,9,9,9,6,9,8,4,5,5,3,2,2,6,5,2,6,9,9,7,9,6,6,4,7,9,9,9,9,9,9,9,7,9,9,8,8,5,7,7,9,9,9,3,4,4,5,5,5,5,7,1,9,9,9,9,9,6,7,7,9,4,5,5,3,2,2,5,5,3,6,9,9,6,9,6,6,4,7,9,9,9,9,9,9,9,9,9,9,8,8,5,7,8,9,9,9,3,4,4,5,5,5,5,6,4,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,35,0,,185,0,-3,
09-04-21 23:38,09-04-21 23:58,0,100,1220,1,09-04-21 23:58,R_3kH58Bm1movjr0c,NA,NA,NA,NA,anonymous,EN,5fdc914a827f8120d99f4907,9,1,9,7,2,2,1,1,9,2,9,1,1,1,1,9,1,1,8,1,9,8,1,1,1,1,1,6,1,9,9,9,9,9,9,9,9,8,9,3,9,9,1,9,9,1,1,1,3,9,5,1,9,9,9,1,9,1,1,1,4,1,9,9,9,1,3,1,1,9,1,1,9,1,9,1,1,1,1,1,1,7,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,1,1,1,2,5,1,3,9,9,2,2,2,2,2,2,2,2,2,2,1,,6,3,6,28,0,,185,1,2,Good study
09-04-21 23:50,09-04-21 23:58,0,100,497,1,09-04-21 23:58,R_CZUr51QAXBvombv,NA,NA,NA,NA,anonymous,EN,5e51fb2705acdb2326d85c4a,9,8,5,6,4,4,4,4,4,2,2,8,1,2,1,7,5,2,4,4,7,7,6,4,7,1,5,9,9,9,9,9,9,4,7,7,9,6,5,7,6,9,9,9,9,2,2,1,7,5,2,9,7,1,7,7,5,5,5,5,3,5,5,2,5,2,2,2,2,8,5,1,5,5,6,7,7,5,5,1,5,7,7,8,9,5,9,8,7,8,8,8,8,8,8,8,9,9,9,1,7,1,7,2,3,7,7,7,2,2,2,2,2,2,2,2,1,1,1,,1,3,6,35,1,,185,0,-3,
09-04-21 23:46,09-04-21 23:58,0,100,757,1,09-04-21 23:58,R_2CTBTxoiLJoWpPW,NA,NA,NA,NA,anonymous,EN,606e02dd69d7aaa46ec2d3ec,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,9,9,9,9,9,9,8,8,8,9,8,9,9,9,2,3,3,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,7,9,9,9,9,9,9,9,2,3,2,8,8,8,8,8,5,2,2,2,2,1,1,1,1,1,1,1,,1,1,8,72,0,,185,0,-2,
09-04-21 23:53,09-04-21 23:59,0,100,396,1,09-04-21 23:59,R_2uQXFLm5oS1TipU,NA,NA,NA,NA,anonymous,EN,5dfe69ed11d879b042404a8b,6,8,9,7,8,8,8,8,9,8,9,9,9,8,5,9,9,8,8,9,9,9,9,9,8,9,7,9,9,9,8,8,8,6,5,5,7,5,8,6,7,6,9,8,5,4,5,2,9,8,7,9,9,8,8,7,7,7,7,7,7,7,7,9,9,9,9,7,6,9,9,6,6,9,9,9,9,9,7,8,7,9,9,9,6,8,6,4,4,5,5,4,5,5,5,5,5,7,4,3,4,4,9,7,7,9,9,8,2,2,2,2,2,2,2,2,2,2,3,,1,1,2,57,0,,185,0,-3,People have a voice. Animals on the edge of extinction have nothing.
09-04-21 23:51,09-04-21 23:59,0,100,508,1,09-04-21 23:59,R_1CeT58AgiF8KlH5,NA,NA,NA,NA,anonymous,EN,5e8bd7044f71ac0c45cb3b52,8,8,7,8,5,3,7,3,3,2,8,2,1,1,1,3,2,1,1,3,2,2,1,2,1,1,1,2,8,5,8,8,8,4,6,8,6,1,1,6,6,6,6,8,7,1,1,1,2,2,1,2,8,1,8,8,6,8,6,4,2,2,2,2,6,2,1,1,1,4,2,1,1,3,2,1,2,1,1,1,1,2,6,4,8,8,8,6,6,6,6,1,1,6,6,6,6,6,6,1,1,1,2,2,1,1,8,1,2,1,1,1,1,1,1,1,1,1,1,,7,8,8,26,0,,185,0,0,
09-04-21 23:56,10-04-21 00:00,0,100,229,1,10-04-21 00:00,R_214jJNvHrWGeh2G,NA,NA,NA,NA,anonymous,EN,59014316505ca20001647b81,9,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,7,9,5,1,9,1,1,5,6,9,1,5,6,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,5,1,9,1,1,5,1,9,5,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5,8,8,29,0,,185,1,3,
09-04-21 23:41,10-04-21 00:01,0,100,1171,1,10-04-21 00:01,R_2Eh4AamB64gZxVn,NA,NA,NA,NA,anonymous,EN,5c5b60df7e554c0001258e71,7,7,4,4,6,4,6,6,6,3,4,6,5,2,1,3,3,7,3,5,3,4,3,4,1,3,1,7,3,5,5,8,5,8,8,7,7,5,8,6,8,5,4,5,5,2,2,2,1,4,3,2,4,2,6,6,6,3,6,5,6,5,5,2,2,5,2,2,1,4,3,6,3,5,5,3,4,5,1,3,1,6,6,5,6,7,5,7,5,8,7,7,6,7,7,6,7,7,6,3,3,3,2,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,,1,6,5,59,0,,9,0,-1,Hitler and Himmler were vegans. Peter Singer is another vegan. They tend to value the life of animals more that some innocent humans
09-04-21 23:55,10-04-21 00:02,0,100,390,1,10-04-21 00:02,R_3Offlb7vCIa8Mfi,NA,NA,NA,NA,anonymous,EN,5f880b761aee3024a67616cb,8,7,5,3,5,5,3,3,3,1,3,9,2,1,1,3,4,1,2,5,7,7,5,1,5,1,4,6,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,6,1,2,9,9,3,7,3,5,3,3,3,3,3,3,1,5,8,3,1,1,2,3,1,2,3,5,3,3,1,3,1,3,5,6,5,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,5,2,2,9,7,2,2,2,2,2,2,2,2,2,2,2,1,,1,5,6,32,0,,9,0,-2,No
09-04-21 23:57,10-04-21 00:03,0,100,352,1,10-04-21 00:03,R_2Suzizu9HJNj54v,NA,NA,NA,NA,anonymous,EN,5f7942b819dda0554e4803b8,6,5,6,4,4,6,5,4,4,1,2,2,2,1,1,5,3,1,3,3,7,2,5,3,3,2,3,5,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,3,2,2,3,3,2,6,5,4,4,4,4,4,4,4,1,2,1,1,1,1,4,2,1,3,2,4,2,5,3,2,1,2,5,5,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,,1,4,4,18,0,,185,1,-1,n/a
09-04-21 23:54,10-04-21 00:03,0,100,537,1,10-04-21 00:03,R_1q3Xuqhbx5q9coT,NA,NA,NA,NA,anonymous,EN,5eaae42f19a24d05cbd6ccb4,8,8,7,7,7,6,7,5,6,7,5,8,2,7,2,5,6,5,6,6,7,6,8,6,4,5,6,6,5,7,8,8,9,5,6,6,8,5,6,5,5,6,8,5,8,1,1,1,8,7,5,8,8,5,8,7,7,7,6,6,6,5,7,7,6,8,2,6,1,6,5,3,4,7,7,6,7,4,3,4,5,5,6,7,8,8,8,5,6,6,8,2,7,4,6,8,8,8,8,1,1,1,8,7,5,8,8,6,2,2,2,2,2,1,1,1,1,1,1,,5,3,5,22,1,,185,0,-2,
09-04-21 23:49,10-04-21 00:03,0,100,872,1,10-04-21 00:03,R_2aWj1sizxDtolnY,NA,NA,NA,NA,anonymous,EN,5f21c29511084913913af654,6,6,6,6,6,6,6,6,6,2,6,6,3,5,1,2,3,2,2,5,5,5,6,5,2,3,2,6,6,6,9,9,9,6,6,7,7,6,6,6,7,7,5,7,7,3,3,3,4,6,4,5,6,5,7,6,6,6,6,6,5,6,6,4,4,6,3,4,3,4,4,3,5,5,4,4,6,5,3,4,4,4,6,5,9,9,9,7,7,7,6,6,6,6,6,8,6,7,6,1,3,1,6,6,5,4,5,5,2,2,2,1,1,1,1,1,1,1,1,,6,6,6,19,1,,185,0,0,
09-04-21 23:55,10-04-21 00:03,0,100,497,1,10-04-21 00:03,R_2aSrr7n0fBgEJR7,NA,NA,NA,NA,anonymous,EN,5ec90339ce75e23f70107455,6,5,5,5,4,4,4,5,4,3,5,4,3,6,2,4,3,3,4,4,4,3,4,2,2,3,2,4,4,3,8,8,9,7,7,7,5,5,5,5,5,7,5,6,5,1,1,1,4,3,3,4,3,5,6,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,3,4,3,3,4,2,2,4,4,3,4,4,4,8,7,9,7,7,7,5,5,5,5,5,5,5,6,5,1,1,3,4,4,5,4,4,5,2,2,1,1,1,1,1,1,1,1,1,,7,8,8,30,0,,185,0,-1,none
09-04-21 23:54,10-04-21 00:03,0,100,594,1,10-04-21 00:03,R_31crGba1t7rT6FY,NA,NA,NA,NA,anonymous,EN,5ec7f08b1cbf4c28136724a5,7,7,6,8,7,6,6,7,6,6,6,9,6,5,6,7,7,6,7,7,7,8,6,6,5,7,6,8,7,9,9,9,9,9,9,9,8,9,8,8,8,9,8,9,9,8,7,NA,7,5,7,8,7,6,8,7,7,7,7,7,6,5,7,8,5,7,7,5,7,5,6,6,7,7,8,7,7,7,5,7,6,6,7,7,9,9,9,8,8,9,9,9,8,8,9,8,8,8,9,9,8,7,8,6,6,7,8,6,2,1,1,1,1,1,1,1,1,1,1,,4,3,6,28,0,,185,1,-3,
09-04-21 23:51,10-04-21 00:04,0,100,736,1,10-04-21 00:04,R_4OcuKRD1XnoyUQF,NA,NA,NA,NA,anonymous,EN,600dfcea91351167d0b65515,8,9,7,7,8,6,8,6,8,6,6,7,5,6,5,6,7,8,6,7,7,7,7,8,6,5,6,7,6,7,9,9,9,5,5,7,5,5,6,5,7,8,6,7,7,1,1,1,7,7,7,8,8,8,8,9,7,6,8,7,7,6,7,6,6,7,5,5,5,6,7,7,6,7,7,6,7,8,6,5,6,7,6,7,9,9,9,6,5,7,5,5,5,5,7,7,6,8,6,1,1,1,6,8,6,7,8,8,2,2,2,2,2,2,2,2,2,2,1,,2,3,4,19,0,,185,0,-2,
09-04-21 23:58,10-04-21 00:04,0,100,336,1,10-04-21 00:04,R_2DOYZwUKTUcZM8Z,NA,NA,NA,NA,anonymous,EN,5e2b74daae56b71b9d24d89b,8,7,8,6,7,5,5,8,7,5,5,4,1,1,1,5,5,3,6,8,8,6,8,2,1,2,2,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,9,7,7,8,9,9,8,7,8,6,8,6,6,7,6,2,4,2,2,1,1,6,4,1,5,8,8,6,8,1,1,1,1,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,9,7,7,8,9,9,2,2,2,2,2,2,2,1,1,1,1,,5,5,6,65,0,,185,1,2,
10-04-21 00:00,10-04-21 00:04,0,100,242,1,10-04-21 00:04,R_1K7mLEIRDAalsXj,NA,NA,NA,NA,anonymous,EN,5739ffce67421f000f1913d9,6,6,4,5,5,3,3,3,5,2,3,3,2,2,2,3,2,2,3,4,5,4,5,3,3,2,3,5,6,5,8,8,8,8,7,7,8,8,8,8,6,6,8,8,8,8,8,8,3,8,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,7,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,,8,8,3,46,1,,185,0,-2,
09-04-21 23:59,10-04-21 00:05,0,100,346,1,10-04-21 00:05,R_24qQ5AKmBXFEW1U,NA,NA,NA,NA,anonymous,EN,5fc24a91ff661a07d0fd22be,7,5,4,4,3,4,2,4,4,5,2,2,2,2,2,3,2,2,4,4,4,3,4,4,2,1,2,5,5,5,9,9,9,7,8,8,8,7,8,8,9,9,8,8,7,3,3,2,3,3,2,2,2,2,4,4,4,3,3,3,3,4,3,3,2,2,7,2,2,2,2,2,2,2,4,4,2,3,2,2,2,4,4,4,8,9,9,8,8,8,2,7,8,9,9,4,8,8,6,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,2,6,8,42,1,,185,1,-1,
10-04-21 00:01,10-04-21 00:05,0,100,256,1,10-04-21 00:05,R_3iJvZovkq4U2w21,NA,NA,NA,NA,anonymous,EN,603e97154847faf7531b40b6,7,7,7,7,7,7,7,7,7,7,8,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,7,7,8,7,8,8,8,7,8,8,9,8,8,5,5,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,8,8,9,8,8,8,8,8,8,8,9,8,8,5,5,7,7,7,7,7,5,2,2,2,1,1,1,1,1,1,1,1,,3,4,6,38,1,,185,0,-2,
09-04-21 23:57,10-04-21 00:06,0,100,516,1,10-04-21 00:06,R_2yqoUW2ju24LJ9A,NA,NA,NA,NA,anonymous,EN,6058a04c3fae6d6f4f7903aa,9,7,8,9,9,9,5,6,7,2,2,2,2,1,1,4,6,1,6,7,6,4,7,2,8,2,7,8,6,7,9,9,9,8,9,9,8,7,8,7,8,9,9,9,9,7,3,6,3,2,2,3,4,2,8,7,6,9,8,9,4,6,7,2,2,2,1,2,2,6,4,2,2,5,6,4,7,2,8,1,8,6,6,7,9,9,9,9,8,9,9,7,9,8,7,9,9,9,9,7,6,6,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,23,0,,185,0,-3,No! Thank you:)
09-04-21 23:56,10-04-21 00:07,0,100,645,1,10-04-21 00:07,R_wY0sYdOV5FeDV17,NA,NA,NA,NA,anonymous,EN,5f4d822a5080c693e800932f,9,5,9,6,7,9,9,8,8,6,8,8,1,7,1,9,9,8,3,8,9,9,5,9,4,9,6,9,9,9,9,9,9,7,7,7,7,5,6,2,6,8,9,8,9,2,2,1,8,7,7,9,9,7,9,4,9,1,9,8,8,6,8,4,8,9,1,6,1,9,8,7,2,8,9,8,5,9,2,9,3,9,9,9,9,9,9,8,7,7,8,6,8,2,8,9,9,9,9,4,2,1,8,5,5,9,9,4,2,2,2,2,2,2,1,1,1,1,1,,3,2,5,49,1,,9,0,-1,
